부품번호,품명,수량,상위품목
80870072,배선장치,1,80870053
80870073,배선장치,1,80870053
80870074,배선장치,1,80870053
접시머리 M2.5X6-A2-50-H,"나사,기계용",22,80870053
접시머리 M2X6-A2-50-H,"나사,기계용",9,80870053
접시머리 M2X12-A2-50-H,"나사,기계용",13,80870053
2호 3 STS,"와셔,잠금식",4,80870053
소형 원형 3 STS,"와셔,평면형",4,80870053
M2.5X6 PH SEMS STS,"나사,와셔조립형",21,80870053
M2X5 PH SEMS STS,"나사,와셔조립형",13,80870053
M2.5X10 PH SEMS STS,"나사,와셔조립형",8,80870053
M2.5X8 PH SEMS STS,"나사,와셔조립형",5,80870053
M4X8 PH SEMS STS,"나사,와셔조립형",1,80870053
CSPPN-SUS-UNCNO.4-5/16,"나사,기계용",4,80870053
KAD4044420000,"연결기,리셉터클형,전기용",3,80870053
KTMO400400160,"덮개,전기 연결기용",1,80870053
DHR080L-230-14mm,"리테이너 및 사출기,전기카드용",1,80870053
DHR080R-230-14mm,"리테이너 및 사출기,전기카드용",1,80870053
LW034017A1A,라벨,1,80870053
LOCTITE 243,접착제,1,80870053
80870075,회로카드 조립체(기준5분배모듈),2,80870042
80870076,"하우징,전자 구성품용(기준5분배모듈용)",1,80870042
80870077,"판,설치용(몸체,기준5분배모듈용)",1,80870076
MA3279-140,"삽입기,나사용(M2X1.0D)",33,80870076
MA3279-101,"삽입기,나사용(M2.5X1.0D)",2,80870076
80870078,인쇄회로판(기준5분배),1,80870042
80870079,인쇄배선판(기준5분배),1,80870078
SBTC-2-10+,"분배기,전력,무선 주파수",1,80870078
SYPS-3-12W+,"분배기,전력,무선 주파수",2,80870078
CL10B103KB8NNNC,"축전기,고정식,세라믹 유전체형",14,80870078
RC1608J510CS,"저항기,고정식,피막형",1,80870078
RC1608J150CS,"저항기,고정식,피막형",5,80870078
RC1608J180CS,"저항기,고정식,피막형",5,80870078
RC1608J200CS,"저항기,고정식,피막형",5,80870078
RC1608J220CS,"저항기,고정식,피막형",5,80870078
RC1608J240CS,"저항기,고정식,피막형",5,80870078
RC1608J270CS,"저항기,고정식,피막형",5,80870078
RC1608J300CS,"저항기,고정식,피막형",5,80870078
RC1608J330CS,"저항기,고정식,피막형",5,80870078
RC1608J151CS,"저항기,고정식,피막형",10,80870078
RC1608J181CS,"저항기,고정식,피막형",10,80870079
RC1608J201CS,"저항기,고정식,피막형",10,80870080
RC1608J221CS,"저항기,고정식,피막형",10,80870081
RC1608J241CS,"저항기,고정식,피막형",10,80870082
RC1608J271CS,"저항기,고정식,피막형",10,80870083
RC1608J301CS,"저항기,고정식,피막형",10,80870084
RC1608J331CS,"저항기,고정식,피막형",10,80870085
RC1608J361CS,"저항기,고정식,피막형",10,80870086
RC1608J391CS,"저항기,고정식,피막형",10,80870087
RC1608J431CS,"저항기,고정식,피막형",10,80870088
THT-103-728-10,라벨,1,80870078
80870080,"덮개,보호,먼지와 습기 밀폐용(기준5분배모듈용)",2,80870042
80869971,"나사,기계용",2,80870042
접시머리 M2X5-A2-50-H,"나사,기계용",12,80870042
M2X5 PH SEMS STS,"나사,와셔조립형",19,80870042
M2.5X6 PH SEMS STS,"나사,와셔조립형",2,80870042
SMA(F)2H-5050G1,"연결기,리셉터클형,전기용",1,80870042
KCN4442110000,"연결기,리셉터클형,전기용",5,80870042
LW034017A1A,라벨,1,80870042
LOCTITE 243,접착제,1,80870042
80870081,"손잡이(손잡이조립체,기준5분배모듈용)",1,80870042
80870082,"손잡이(손잡이,기준5분배모듈용)",1,80870081
MA3279-140,"삽입기,나사용(M2X1.0D)",2,80870081
80870083,"손잡이(손잡이조립체,기준5분배모듈용)",1,80870042
80870084,"손잡이(손잡이,기준5분배모듈용)",1,80870083
MA3279-140,"삽입기,나사용(M2X1.0D)",2,80870083
80870085,"브래킷,설치용(기준5분배모듈용)",1,80870042
80870086,"브래킷,설치용(기준5분배모듈용)",1,80870085
CLS-M3-2,"너트,압형",1,80870085
80870087,"브래킷,설치용(기준5분배모듈용)",1,80870042
80870088,"브래킷,설치용(기준5분배모듈용)",1,80870087
CLS-M3-2,"너트,압형",1,80870087
80870114,"하우징,전자 구성품용(디지털신호수신부용)",1,80870042
80870115,"덮개,보호,먼지와 습기 밀폐용(내부랙,상부,디지털수신부용)",1,80870114
80870116,"덮개,보호,먼지와 습기 밀폐용(내부 랙 상부덮개,디지털수신부용)",1,80870115
MA3279-102,"삽입기,나사용(M3X1.0D)",14,80870115
80870117,"덮개,보호,먼지와 습기 밀폐용(내부랙,상부,디지털수신부용)",1,80870114
80870118,"덮개,보호,먼지와 습기 밀폐용(내부 랙 하부덮개,디지털수신부용)",1,80870117
MA3279-102,"삽입기,나사용(M3X1.0D)",13,80870117
80870119,"덮개,보호,먼지와 습기 밀폐용(내부랙,상부,디지털수신부용)",1,80870114
80870120,"덮개,보호,먼지와 습기 밀폐용(내부 랙 좌측덮개,디지털수신부용)",1,80870119
MA3279-102,"삽입기,나사용(M3X1.0D)",3,80870119
MA3279-104,"삽입기,나사용(M4X1.0D)",17,80870119
MA3279-105,"삽입기,나사용(M5X1.0D)",2,80870119
80870121,"덮개,보호,먼지와 습기 밀폐용(내부랙,상부,디지털수신부용)",1,80870114
80870122,"덮개,보호,먼지와 습기 밀폐용(내부 랙 우측덮개,디지털수신부용)",1,80870114
MA3279-102,"삽입기,나사용(M3X1.0D)",5,80870114
MA3279-104,"삽입기,나사용(M4X1.0D)",17,80870114
MA3279-105,"삽입기,나사용(M5X1.0D)",2,80870114
80869996,"브래킷,설치용(내부 랙 좌측브래킷)",1,80870114
80869997,"브래킷,설치용(내부 랙 우측브래킷)",1,80870114
80870125,백플레인 조립체(디지털수신부),1,80870114
80870126,인쇄배선판(디지털수신부),1,80870125
80870127,"받침대조립체(CIR 받침대조립체,디지털수신부용)",1,80870125
80870128,"받침대,전기장비용(CIR 받침대,디지털수신부용)",1,80870127
MA3279-102,"삽입기,나사용(M3X1.0D)",12,80870127
KAD4044250010,"연결기,리셉터클형,전기용",83,80870125
KAD4444250000,"연결기,리셉터클형,전기용",10,80870125
D38999/20WB35SN,"연결기,플러그형,전기용",1,80870125
8599-0731 900,"연결기,플러그형,전기용",13,80870125
88-569774-35P,"연결기,플러그형,전기용",1,80870125
3008W8SXX99A50X,"연결기,플러그형,전기용",1,80870125
132A12049X,"연결기,플러그형,전기용",8,80870125
164A12049X,"연결기,플러그형,전기용",10,80870125
164A17379X,"연결기,플러그형,전기용",1,80870125
164A17389X,"연결기,플러그형,전기용",1,80870125
RC1608J121CS,"저항기,고정식,피막형",3,80870125
2호 3 STS,"와셔,잠금식",20,80870125
소형 원형 3 STS,"와셔,평면형",20,80870125
M2X6 PH SEMS STS,"나사,와셔조립형",372,80870125
M3X8 PH SEMS STS,"나사,와셔조립형",8,80870125
M3X12 PH SEMS STS,"나사,와셔조립형",4,80870125
CSPPN-SUS-UNCNO.4-5/16,"나사,기계용",22,80870125
THT-103-728-10,라벨,1,80870125
1B31,"절연제,전기용",1,80870125
80870129,"레일,가이드용(조립체(L),기준5분배모듈용)",2,80870114
80870130,"레일,가이드용((L),기준5분배모듈용)",1,80870129
MA3279-101,"삽입기,나사용(M2.5X1.0D)",3,80870129
80870131,"레일,가이드용(조립체(R),기준5분배모듈용1)",1,80870114
80870132,"레일,가이드용((R),기준5분배모듈용1)",1,80870131
MA3279-101,"삽입기,나사용(M2.5X1.0D)",3,80870131
80870133,"레일,가이드용(조립체(R),기준5분배모듈용2)",1,80870114
80870134,"레일,가이드용((R),기준5분배모듈용2)",1,80870133
MA3279-101,"삽입기,나사용(M2.5X1.0D)",3,80870133
80870135,"브래킷,설치용(지지대,디지털수신부용)",1,80870114
80870136,"브래킷,설치용(지지대조립체,디지털수신부용)",8,80870114
80870137,"브래킷,설치용(지지대,디지털수신부용)",1,80870136
MA3279-102,"삽입기,나사용(M3X1.0D)",1,80870136
80870138,"브래킷,설치용(지지대조립체,디지털수신부용)",8,80870114
80870139,"브래킷,설치용(지지대,디지털수신부용)",1,80870138
MA3279-102,"삽입기,나사용(M3X1.0D)",2,80870138
80870140,"브래킷,설치용(지지대조립체,디지털수신부용)",1,80870114
80870141,"브래킷,설치용(지지대,디지털수신부용)",1,80870140
MA3279-102,"삽입기,나사용(M3X1.0D)",4,80870140
80870142,"브래킷,설치용(지지대조립체,디지털수신부용)",1,80870114
80870143,"브래킷,설치용(지지대,디지털수신부용)",1,80870142
MA3279-102,"삽입기,나사용(M3X1.0D)",4,80870142
80870144,"브래킷,설치용(지지대조립체,디지털수신부용)",1,80870114
80870145,"브래킷,설치용(지지대,디지털수신부용)",1,80870144
MA3279-102,"삽입기,나사용(M3X1.0D)",5,80870144
접시머리 M2.5X10-A2-50-H,"나사,기계용",8,80870114
접시머리 M4X10-A2-50-H,"나사,기계용",34,80870114
접시머리 M5X12-A2-50-H,"나사,기계용",4,80870114
접시머리 M5X16-A2-50-H,"나사,기계용",8,80870114
2호 5 STS,"와셔,잠금식",8,80870114
소형 원형 5 STS,"와셔,평면형",8,80870114
스타일 1 A M5-8,"너트,평면형,육각형",8,80870114
M3X8 PH SEMS STS,"나사,와셔조립형",1,80870114
M3X10 PH SEMS STS,"나사,와셔조립형",62,80870114
M3X18 PH SEMS STS,"나사,와셔조립형",2,80870114
UWUASPS 102,손잡이(스프링붙이),2,80870114
KA-1252-2,손잡이,2,80870114
LOCTITE 243,접착제,1,80870114
80870146,배선장치,1,80870042
80870147,배선장치,1,80870042
80878707-24,"판,식별용(B형)",1,80870114
접시머리 M2X5-A2-50-H,"나사,기계용",4,80870042
M2X8 PH SEMS STS,"나사,와셔조립형",4,80870042
M3X8 PH SEMS STS,"나사,와셔조립형",2,80870042
JOC-2N,"클램프,케이블,전기연결기용",2,80870042
LOCTITE 243,접착제,1,80870042
